id,sugar,total_fat,cluster
457897,0.0,42.86,2
759862,8.45,4.23,0
389868,0.0,16.67,0
1385640,0.0,0.0,0
1152268,57.5,15.0,3
653032,9.58,0.0,0
1419449,0.0,32.14,2
1414983,0.0,0.0,0
1996596,6.06,48.48,2
1503417,2.5,6.25,0
378397,0.71,1.24,0
932788,3.57,16.07,0
345000,16.3,24.2,2
1934084,1.75,1.75,0
1709112,35.71,35.71,3
1663484,15.52,10.34,0
456722,15.2,10.4,0
1609055,3.85,1.92,0
893646,44.44,47.22,3
515218,10.91,5.45,0
1620464,8.82,44.12,2
530630,50.0,42.86,3
1246569,26.58,8.86,1
1724041,1.06,6.01,0
1523421,35.48,19.35,3
431784,0.0,0.0,0
1987940,10.39,0.0,0
762428,12.87,0.0,0
1314637,0.0,28.57,2
2081424,0.0,24.24,2
870798,0.0,1.79,0
535154,0.0,4.17,0
1467100,0.0,3.33,0
1830609,0.0,21.43,2
1849931,0.0,5.95,0
2015022,4.0,0.0,0
399628,0.0,32.14,2
1787672,42.5,12.5,1
2082481,11.67,0.0,0
1290122,4.71,5.29,0
1456983,36.36,21.21,3
2026567,46.67,16.67,3
1670001,2.63,3.95,0
1557965,10.0,0.0,0
2154150,2.17,11.41,0
380650,0.0,0.0,0
1704328,0.0,8.04,0
652138,23.94,16.2,1
2119312,4.49,17.95,2
670132,5.71,6.94,0
512909,9.52,5.56,0
1960848,26.0,10.0,1
1965677,1.18,0.0,0
2076969,60.0,0.0,1
1924114,5.0,3.75,0
1025647,20.62,10.31,1
2138152,1.6,0.0,0
2090045,4.32,1.44,0
1081395,3.57,32.14,2
1697558,6.67,7.33,0
469676,2.5,10.71,0
1139761,28.57,21.43,3
1333292,28.57,0.0,1
1788610,11.25,0.0,0
800875,9.38,46.88,2
1712242,11.67,0.0,0
1237352,11.25,0.0,0
1619868,11.27,0.0,0
1977079,0.0,0.59,0
694644,16.67,33.33,2
697356,4.0,0.4,0
404085,2.33,1.16,0
370089,0.0,25.0,2
1022627,17.86,0.0,0
641972,0.0,0.0,0
2199530,11.83,0.0,0
1242243,7.92,0.0,0
460203,10.56,0.0,0
573351,25.0,7.81,1
554682,56.67,26.67,3
1964564,1.18,0.0,0
1762174,21.82,6.36,1
1096401,0.0,42.86,2
1966600,9.57,23.4,2
1831945,9.09,18.18,2
464794,8.13,0.0,0
2139086,1.79,0.89,0
1671142,8.81,3.52,0
577870,0.0,9.82,0
1957447,1.67,13.33,0
1470804,9.33,0.0,0
1295613,7.08,1.67,0
1562313,13.95,30.23,2
1318110,7.14,7.14,0
1984840,2.2,14.54,0
2086737,54.55,27.27,3
1079275,46.88,31.25,3
1280055,55.26,0.0,1
514338,0.0,0.0,0
1689192,44.44,36.11,3
391741,0.0,0.0,0
697260,14.06,0.0,0
2056838,26.98,16.67,1
532225,9.38,46.88,2
1287230,0.0,35.71,2
1179352,5.56,5.56,0
429976,60.0,20.0,3
2128353,2.02,8.06,0
1865241,38.42,0.0,1
536493,6.33,0.0,0
377292,0.0,21.43,2
1602769,26.67,40.0,3
1973404,6.25,50.0,2
557208,5.0,0.0,0
544893,31.03,24.14,3
2117049,6.34,1.76,0
1306521,2.04,4.49,0
1143145,2.26,0.0,0
2025970,3.06,10.2,0
1517693,47.5,20.0,3
359408,8.75,0.62,0
1498855,1.43,4.29,0
1037993,3.61,1.11,0
1294396,11.27,0.0,0
398792,7.69,23.08,2
1732642,0.0,9.33,0
1700742,47.5,1.25,1
554941,44.12,32.35,3
867422,2.33,3.11,0
532273,7.14,28.57,2
1077315,8.08,1.01,0
677516,12.86,2.14,0
1565713,55.0,20.0,3
566334,27.27,18.18,1
1617262,3.33,0.0,0
571143,3.57,1.79,0
1998884,0.0,28.57,2
1514131,0.0,7.14,0
901382,0.0,4.55,0
1341042,21.43,16.07,1
772710,0.0,26.67,2
418357,7.14,35.71,2
1233321,3.57,5.36,0
459191,13.22,0.0,0
1809059,45.45,18.18,3
531615,3.53,0.0,0
1088765,20.0,20.0,2
1907496,30.0,40.0,3
1483053,20.0,20.0,2
559609,41.86,32.56,3
558197,0.0,0.0,0
1279520,0.0,21.43,2
1558469,34.62,7.69,1
1907457,36.36,27.27,3
1284681,3.33,46.67,2
1419481,0.0,0.0,0
1340403,2.0,1.0,0
1994869,11.67,0.0,0
732334,0.0,0.0,0
1806106,0.0,0.0,0
1736241,50.0,0.0,1
699948,5.0,1.04,0
2053537,10.42,0.0,0
398837,0.0,5.88,0
1825072,30.0,9.17,1
1804683,0.0,8.47,0
2099705,12.0,0.0,0
1354829,57.5,20.0,3
1657380,10.39,0.0,0
508008,0.88,14.04,0
1354125,32.0,24.0,3
1910753,5.0,1.04,0
1931352,50.0,0.0,1
1642532,3.57,50.0,2
1349278,2.75,2.75,0
1179098,4.88,2.03,0
1921223,31.25,21.88,3
1122835,0.0,0.0,0
360527,0.0,28.57,2
1045413,0.0,2.68,0
1834206,3.33,0.67,0
1761281,0.0,0.0,0
1320616,12.0,3.0,0
366891,10.0,0.0,0
1485260,55.26,0.0,1
2204184,9.33,2.67,0
1469337,0.0,2.08,0
2184224,3.99,0.25,0
1705511,1.79,3.57,0
1804080,3.57,25.0,2
2131780,23.33,46.67,2
2052653,15.0,20.0,2
2080424,33.33,23.81,3
528938,0.0,30.3,2
819984,48.28,34.48,3
613604,33.33,17.39,1
1465255,47.22,0.0,1
1687339,26.24,14.18,1
1327258,5.85,2.15,0
1846433,0.0,30.0,2
1031319,0.83,0.0,0
1800927,25.0,12.5,1
1186253,10.62,15.04,0
985093,0.0,25.0,2
1287708,11.83,0.0,0
578398,46.88,31.25,3
2079029,0.0,0.45,0
430559,32.14,21.43,3
1748556,53.57,0.0,1
1993380,0.0,10.0,0
1647511,2.65,2.21,0
1411395,2.6,1.95,0
1192943,0.0,0.0,0
1714318,3.23,0.0,0
1123520,3.57,21.43,2
1484793,2.38,23.81,2
1588371,20.0,0.0,0
589903,1.43,14.29,0
770528,0.0,3.1,0
968311,0.83,3.75,0
596929,12.12,0.0,0
1940217,0.0,0.0,0
1660559,13.38,0.74,0
847180,30.0,15.0,1
1306032,0.82,3.67,0
1417834,4.22,5.56,0
562085,37.78,2.22,1
1269299,2.63,0.44,0
1367749,30.0,0.0,1
1947012,4.42,3.98,0
1108360,56.25,0.0,1
949414,6.25,0.83,0
1838643,9.33,1.67,0
1634372,51.23,22.77,3
2185412,1.79,23.21,2
1547968,23.33,8.0,1
2074539,3.64,9.09,0
1284390,28.95,0.0,1
2129937,0.0,32.14,2
1902758,30.0,0.0,1
350683,0.0,0.0,0
2192866,5.0,2.08,0
1107540,4.26,3.19,0
475344,28.57,35.71,3
1908250,0.0,7.5,0
1361152,50.0,27.5,3
2141678,6.67,46.67,2
753432,1.3,32.3,2
413703,4.84,0.0,0
1572534,1.0,14.0,0
777884,57.14,28.57,3
1507910,4.42,0.0,0
933104,0.0,1.2,0
1885627,0.0,28.57,2
1491161,40.0,0.0,1
560245,1.18,1.57,0
1778935,1.43,20.0,2
356760,3.54,1.77,0
1591815,4.04,4.04,0
1742840,0.0,0.0,0
1547648,0.0,25.0,2
1827958,1.6,0.4,0
770100,32.39,13.03,1
604899,6.25,0.0,0
1929058,0.0,0.0,0
831622,31.03,24.14,3
1767856,10.0,30.0,2
567776,25.93,23.46,3
2117142,25.0,28.57,3
489884,6.25,43.75,2
455038,1.91,12.74,0
1827990,30.0,20.0,3
1698943,0.0,0.0,0
809796,31.25,21.88,3
459234,3.33,13.33,0
387136,0.0,19.64,2
754796,2.82,4.23,0
1222293,0.0,0.0,0
2015410,12.3,0.0,0
1790543,0.0,1.79,0
492623,46.67,16.67,3
865674,36.36,0.0,1
1455999,0.42,3.75,0
1915325,12.08,0.0,0
1572650,3.33,50.0,2
1267389,9.33,1.33,0
1236982,0.0,0.0,0
975829,3.15,7.87,0
2186918,7.65,0.0,0
470876,43.86,33.33,3
1775060,2.38,0.0,0
599254,19.57,10.87,1
1193648,15.93,0.0,0
1455603,0.0,27.43,2
1828269,7.69,5.38,0
2052272,60.0,0.0,1
1813950,54.55,4.55,1
1129388,1.9,9.52,0
1155503,0.0,0.0,0
1760615,0.0,0.0,0
1140787,3.57,25.0,2
1588313,2.5,0.0,0
714240,7.43,8.55,0
2057351,0.0,34.62,2
1535607,15.0,0.0,0
1498597,0.0,0.0,0
490661,41.03,8.97,1
1825471,0.0,24.53,2
1323236,3.28,0.0,0
557310,11.76,7.35,0
415536,0.0,30.0,2
535182,7.69,10.77,0
1896391,3.57,0.0,0
1215798,4.76,23.81,2
1687390,0.0,0.0,0
1906928,54.84,29.03,3
2113033,8.22,27.4,2
1091925,5.0,0.0,0
1804333,23.08,10.77,1
1709418,10.39,0.0,0
1083163,15.15,36.36,2
1485740,3.33,16.67,0
1461626,4.62,2.6,0
1233401,0.0,24.19,2
2186751,5.88,2.35,0
1610788,17.86,42.86,2
1517010,10.83,0.0,0
548721,3.92,1.96,0
1830683,2.35,0.0,0
1149463,33.33,3.33,1
704980,1.18,0.0,0
885504,3.57,1.79,0
1647141,6.38,14.89,0
1620122,0.0,40.91,2
365360,10.0,25.0,2
525454,9.38,50.0,2
562089,0.0,3.33,0
479951,2.07,8.97,0
433867,57.58,18.18,3
2154880,0.0,1.05,0
2187283,22.39,8.96,1
492143,6.25,1.25,0
1781279,0.0,21.43,2
933438,10.37,3.7,0
370407,4.44,5.56,0
1577904,3.98,15.34,0
2035346,24.51,14.71,1
2078683,20.31,13.28,1
1547480,31.76,7.06,1
959257,14.16,0.0,0
1688969,4.67,0.0,0
1143939,3.57,46.43,2
588892,59.26,29.63,3
1817520,0.0,26.32,2
1220714,12.39,0.0,0
1485385,0.83,0.0,0
498716,5.63,0.0,0
1851167,15.29,0.88,0
1913049,20.35,13.27,1
1318465,0.0,0.0,0
1664368,14.29,40.48,2
1131569,0.0,25.0,2
1739489,2.48,0.0,0
387997,0.77,0.0,0
1404413,26.25,15.0,1
611948,0.0,0.0,0
2101490,3.57,46.43,2
554270,1.41,0.0,0
557539,10.0,0.0,0
1293183,4.58,2.08,0
1905227,3.53,0.0,0
1215962,51.28,1.28,1
1909970,4.58,0.0,0
1273523,22.81,14.04,1
671460,2.92,1.46,0
1185113,20.0,20.0,2
1079613,2.48,0.0,0
2054053,0.0,32.14,2
534975,41.94,16.13,3
566220,52.5,0.0,1
1915386,5.0,2.08,0
1535969,1.1,0.67,0
1680671,5.66,3.77,0
1932132,3.57,1.79,0
1726103,0.0,1.04,0
1335571,11.55,0.0,0
1457265,10.88,1.05,0
1564510,0.0,32.14,2
653706,2.36,10.24,0
954037,3.33,6.67,0
1643858,35.71,5.36,1
482952,0.0,0.0,0
1713355,33.33,0.0,1
2072601,0.0,0.0,0
1465851,5.56,1.11,0
2056349,0.0,32.14,2
584127,3.57,21.43,2
1355693,9.47,1.58,0
1269496,27.78,28.89,3
1348012,2.13,9.57,0
1563128,30.23,46.51,3
746140,0.0,0.0,0
513438,0.0,28.57,2
1603162,16.67,0.72,0
2054365,3.52,2.11,0
2029286,25.0,12.5,1
1359793,15.71,8.57,0
1873719,5.0,0.0,0
1597542,40.0,0.0,1
2177535,14.29,28.57,2
1315098,20.0,15.38,1
1425730,21.43,5.36,1
347007,6.06,6.06,0
1722131,2.56,2.56,0
1159310,10.0,0.0,0
1962121,17.86,3.57,0
558039,48.84,27.91,3
2036193,0.0,14.29,0
1601111,4.68,1.75,0
952537,6.67,1.25,0
941614,1.85,0.77,0
1675238,0.77,0.77,0
2176395,41.67,31.25,3
1368036,1.76,5.29,0
492540,3.57,46.43,2
1819358,1.77,14.16,0
441449,3.85,2.4,0
1882431,8.33,0.0,0
1954703,54.9,9.8,1
374216,3.57,17.86,2
739492,0.0,12.5,0
578261,7.84,39.22,2
1773523,24.0,14.0,1
814478,0.0,13.64,0
1640210,2.56,41.03,2
359531,6.67,1.67,0
1377616,0.68,0.0,0
1863568,0.0,9.38,0
573868,0.0,0.0,0
1627025,6.67,1.67,0
1552011,35.71,21.43,3
1644718,2.35,0.59,0
354774,6.0,14.0,0
1683400,4.76,23.81,2
1775093,49.41,16.47,3
1669035,8.33,0.0,0
1646124,7.14,35.71,2
1621641,0.0,15.04,0
1881867,60.71,21.43,3
1176691,0.0,5.26,0
1128190,20.0,0.0,0
1786941,38.75,15.0,1
1879637,0.0,0.0,0
586351,4.42,6.19,0
2041297,5.88,35.29,2
420859,47.5,0.0,1
1178213,50.0,8.33,1
1474938,0.91,9.09,0
1766753,57.14,32.14,3
676444,21.62,12.16,1
2046270,10.71,35.71,2
769972,45.5,36.0,3
2189161,25.0,8.82,1
1329403,6.67,8.33,0
1898106,34.21,42.11,3
2134525,40.91,20.45,3
496895,0.0,0.0,0
1853963,23.53,0.0,1
1639806,3.33,0.0,0
458739,12.5,12.5,0
2146029,0.48,0.16,0
707584,5.19,3.7,0
1531773,53.49,32.56,3
1743345,12.22,0.0,0
598649,3.14,3.92,0
2181793,1.32,8.61,0
1638070,7.14,32.14,2
1137667,10.91,29.09,2
1869890,0.0,28.57,2
1761902,5.71,2.86,0
1196706,60.0,0.0,1
1769692,8.9,1.06,0
1950530,1.23,0.0,0
2098246,2.7,37.84,2
1660470,38.24,20.59,3
1872821,0.0,13.33,0
1240507,57.14,0.0,1
1366147,7.2,0.0,0
1872383,5.42,0.0,0
1813825,31.25,43.75,3
2057585,0.0,20.0,2
1130301,60.0,27.5,3
1501347,52.5,32.5,3
2025804,6.67,0.0,0
537884,4.56,7.05,0
1884302,49.38,20.99,3
397918,7.14,14.29,0
1984569,0.0,1.44,0
1819615,7.92,0.0,0
1419873,36.67,33.33,3
2050658,6.67,46.67,2
1086849,3.57,1.79,0
1034301,11.11,3.51,0
2131299,1.75,3.51,0
1580059,5.0,0.0,0
1972658,0.0,0.0,0
1867171,0.0,0.0,0
1084775,11.25,0.0,0
522258,0.0,1.75,0
724826,25.35,21.13,3
538556,4.44,0.0,0
1884683,0.0,14.29,0
1177169,0.0,0.0,0
2075213,7.14,42.86,2
1542619,22.58,22.58,3
466351,3.53,0.0,0
969041,0.0,28.57,2
1997837,7.14,46.43,2
565078,0.0,5.56,0
2181938,5.0,1.04,0
639278,17.65,13.45,0
754792,1.85,29.63,2
2039129,26.67,3.33,1
453691,20.35,5.43,1
525241,0.0,0.0,0
1929700,50.0,5.77,1
1156452,5.0,2.08,0
2052608,19.3,24.56,2
1243932,13.85,15.38,0
904768,22.58,19.35,1
2123898,19.7,13.64,1
1774358,25.0,25.0,3
571431,0.0,0.0,0
2041868,12.92,0.0,0
646338,17.86,3.57,0
1727294,7.14,32.14,2
1584218,10.0,14.0,0
1884609,12.9,22.58,2
425661,0.0,0.0,0
1334645,15.79,14.47,0
592865,3.12,0.78,0
2129324,32.79,1.64,1
378045,0.0,14.96,0
1550434,40.62,14.58,1
1290707,27.96,0.0,1
1998438,41.51,16.98,3
1326477,3.57,42.86,2
353757,0.0,0.0,0
711442,46.15,33.33,3
1836535,3.16,9.47,0
608390,0.0,1.67,0
1471377,17.86,17.86,2
807039,0.0,5.41,0
1871992,13.8,0.0,0
738004,35.87,14.13,1
1620728,11.15,0.0,0
718350,3.23,4.84,0
553058,0.41,6.94,0
354905,34.29,20.0,3
2137533,4.93,0.88,0
1677530,6.45,25.81,2
600114,14.06,0.0,0
1849771,0.0,15.15,0
1190710,8.33,4.17,0
1427460,10.07,0.0,0
1410230,4.9,7.69,0
1970830,6.06,9.09,0
394119,2.4,1.6,0
2175543,0.0,4.0,0
2062358,5.0,1.67,0
884766,10.0,2.0,0
1324178,0.0,32.14,2
1708425,35.0,0.0,1
512304,22.0,9.0,1
1785265,1.43,8.57,0
677286,0.0,32.14,2
2052343,6.62,3.97,0
1553130,3.57,2.68,0
479775,60.53,0.0,1
1147138,3.27,1.02,0
1869947,1.76,0.88,0
756360,1.86,2.6,0
1677046,14.29,0.0,0
1914559,25.0,19.53,1
1796905,29.27,4.88,1
1906546,50.0,17.86,3
1849997,3.57,1.79,0
1353448,3.57,10.71,0
1970205,22.5,10.83,1
402321,6.25,1.95,0
492426,4.71,2.94,0
539398,4.4,0.0,0
1985510,2.15,1.08,0
755354,3.85,2.31,0
399809,20.0,8.33,1
1359577,3.57,28.57,2
1564333,0.0,21.43,2
359888,11.9,0.0,0
1816260,29.03,25.81,3
824062,25.89,20.54,3
1679744,20.63,1.59,1
1690527,3.33,20.0,2
1680640,6.0,10.0,0
1820745,0.0,2.22,0
373852,15.93,0.0,0
1530416,3.33,50.0,2
1642689,5.54,1.85,0
1507024,1.19,8.33,0
1372360,2.48,0.0,0
1173477,19.72,21.13,2
1857567,1.85,10.19,0
536898,2.48,0.0,0
480846,0.71,9.29,0
1586778,3.33,36.67,2
1872983,45.0,37.5,3
427262,0.0,35.71,2
1378968,28.26,1.09,1
479247,5.0,2.08,0
1603044,0.0,0.0,0
628974,5.65,1.77,0
1347996,1.92,2.24,0
1190253,40.91,6.82,1
1325709,2.15,0.0,0
2163823,14.29,3.57,0
767260,0.0,6.25,0
1193948,0.0,0.83,0
1260652,21.88,9.38,1
1266530,3.21,2.41,0
2048560,42.86,8.93,1
1940003,11.63,3.49,0
1726646,22.09,9.3,1
1494763,0.0,0.0,0
450420,0.0,9.73,0
1781261,42.11,0.0,1
1074623,7.14,5.36,0
2083612,0.0,0.0,0
1835676,1.8,11.71,0
1119545,0.0,0.0,0
1143617,2.11,1.06,0
1408184,0.0,40.0,2
1236500,0.85,0.0,0
711594,9.89,0.0,0
1971464,3.33,0.0,0
885088,25.0,14.29,1
1394696,2.76,10.34,0
1956332,8.57,4.29,0
1182191,1.43,0.0,0
795237,1.64,9.84,0
1972330,6.67,40.0,2
2083372,7.02,10.53,0
1859466,16.0,4.0,0
439427,44.0,38.4,3
1688484,0.0,35.71,2
741816,5.0,2.08,0
1987472,3.33,10.0,0
729546,0.0,0.0,0
1418893,10.0,46.67,2
1731370,3.57,32.14,2
1375976,7.5,3.75,0
2118415,4.85,3.52,0
1870600,39.22,0.0,1
2157786,33.33,10.0,1
435018,60.47,30.23,3
2095673,0.0,19.64,2
1287425,0.0,28.57,2
638006,20.87,0.87,1
405413,0.0,0.59,0
1091985,3.57,1.79,0
2115800,8.45,4.93,0
1513427,13.33,23.33,2
966093,3.33,50.0,2
656376,53.12,28.12,3
501631,0.42,0.0,0
922778,7.14,33.33,2
1477832,2.04,0.61,0
1249762,0.0,0.0,0
511079,0.0,10.59,0
508711,55.0,5.0,1
1522093,10.71,42.86,2
480466,1.21,3.64,0
488425,40.0,0.0,1
1868395,0.0,21.43,2
1901012,3.57,32.14,2
1623516,0.42,0.0,0
2157967,22.73,9.09,1
1734780,5.63,9.15,0
560597,1.82,6.36,0
698584,56.25,21.88,3
1948878,1.23,0.62,0
690490,3.53,1.18,0
1128608,1.52,8.08,0
536107,26.32,0.0,1
497172,0.0,0.0,0
2043643,54.76,4.76,1
2147146,11.39,0.0,0
1002399,3.33,14.17,0
969075,8.0,0.0,0
1512874,12.96,0.0,0
1532696,0.0,35.71,2
1968567,8.89,0.0,0
2192756,45.45,27.27,3
1424232,2.11,0.0,0
1571584,0.59,12.35,0
926668,0.0,30.0,2
2061249,0.0,1.56,0
1404792,0.41,1.02,0
2089020,2.5,7.5,0
1908977,0.0,6.67,0
1144391,40.0,0.0,1
1576752,0.0,13.33,0
1565854,4.8,1.6,0
459013,2.04,3.67,0
1870815,22.86,10.0,1
1869308,2.38,14.29,0
1189062,0.0,0.0,0
1240610,2.38,40.48,2
1550936,0.0,32.14,2
1895616,0.0,0.0,0
1156003,60.47,16.28,3
440058,0.0,28.57,2
618516,2.94,8.82,0
1019971,10.53,13.16,0
626388,0.0,2.4,0
2157242,0.0,0.0,0
1954558,9.8,0.0,0
471713,9.68,25.81,2
1671331,3.57,5.36,0
1232881,32.14,17.86,1
1518145,32.76,13.79,1
951499,0.0,0.21,0
1977457,0.0,6.9,0
2168594,1.79,17.86,2
1392854,45.71,25.71,3
1728492,2.52,16.39,0
2113273,3.57,5.36,0
1464730,36.92,5.38,1
1939591,3.57,1.79,0
728594,0.0,28.57,2
2074757,14.52,12.9,0
494784,12.43,0.0,0
2083819,0.42,1.46,0
373094,17.05,12.5,0
652552,2.2,5.29,0
1282425,7.65,1.18,0
1814711,1.16,8.14,0
1547085,0.0,11.5,0
1848028,29.0,10.0,1
410634,1.01,6.06,0
489124,2.78,0.0,0
1583379,33.33,10.0,1
1807002,56.52,0.0,1
929322,8.85,16.81,0
1776426,0.0,35.71,2
410654,0.0,35.71,2
1564146,3.57,2.68,0
2065124,2.35,0.0,0
1468809,2.63,3.95,0
486102,52.17,0.0,1
2036053,2.63,2.63,0
2056007,0.0,3.12,0
1885678,30.0,0.0,1
612174,11.56,0.0,0
365285,3.57,1.79,0
1538782,29.82,17.54,1
889876,1.67,15.0,0
1033075,55.0,25.0,3
1612517,26.47,20.59,3
366104,8.57,1.43,0
1201210,3.33,0.0,0
352775,10.98,0.0,0
1873555,48.0,28.0,3
2076239,0.0,0.0,0
2152816,40.0,0.0,1
600603,0.0,12.0,0
1134603,0.0,0.0,0
2087313,36.36,13.64,1
2190166,8.67,0.0,0
510561,18.57,8.57,0
1937096,7.26,2.42,0
355460,51.5,36.0,3
394895,13.33,0.0,0
1529781,38.0,26.0,3
439732,29.58,26.76,3
988723,33.33,50.0,3
381769,6.25,0.0,0
1847313,45.31,18.75,3
353184,3.14,34.59,2
495020,4.58,3.33,0
670368,51.23,22.77,3
1113290,42.5,0.0,1
1732693,57.5,20.0,3
1990155,0.0,34.78,2
1677238,19.77,10.47,1
403816,31.25,0.0,1
1701016,3.12,28.12,2
400802,11.11,22.22,2
431180,7.5,0.0,0
1132779,57.14,0.0,1
1663090,55.26,31.58,3
1056729,28.57,28.57,3
1292458,0.0,0.0,0
415145,3.38,0.0,0
1025883,22.58,6.45,1
1845437,21.82,3.64,1
716018,38.46,8.65,1
1558103,12.86,0.0,0
1589294,10.42,0.0,0
1499540,10.0,0.0,0
1614613,16.67,8.33,0
1483505,3.53,5.29,0
1068879,2.7,10.14,0
1873058,3.12,50.0,2
589765,42.37,20.34,3
2112271,0.66,25.83,2
2008373,0.0,11.67,0
532911,45.95,6.76,1
2157728,1.18,7.06,0
1381584,2.48,0.0,0
1850217,7.69,0.38,0
1776217,10.0,5.0,0
2179151,3.57,32.14,2
1292420,5.42,0.0,0
1875133,0.0,0.0,0
2014468,2.63,0.0,0
542418,2.82,12.68,0
1299134,0.0,0.83,0
1618609,50.0,20.0,3
838290,8.93,2.68,0
2134475,10.83,0.0,0
2010158,6.67,23.33,2
601224,0.0,25.0,2
1535569,0.0,1.16,0
1560248,1.77,15.04,0
680878,0.0,21.43,2
1650757,6.17,0.62,0
1674585,30.88,11.76,1
1257511,0.44,0.0,0
373849,8.49,0.0,0
1409103,37.5,0.0,1
1918728,0.0,16.67,0
1072331,6.32,7.37,0
1868862,0.0,2.22,0
1591682,45.95,18.92,3
1764434,0.0,35.71,2
1958338,47.62,20.24,3
726790,1.26,4.04,0
652074,10.0,0.0,0
581653,1.33,14.67,0
2122691,7.14,39.29,2
729710,3.33,0.0,0
1684861,1.75,1.75,0
1572477,4.17,3.12,0
495323,11.27,0.0,0
1569038,0.0,43.33,2
2010144,0.0,0.45,0
1725394,9.17,0.0,0
1906973,17.14,0.0,0
936662,4.65,5.81,0
680968,60.0,0.0,1
569586,8.89,0.0,0
1829934,6.67,0.0,0
1652314,16.43,0.36,0
1146723,1.0,2.0,0
2133747,11.19,0.0,0
2199468,0.0,33.33,2
1020581,3.57,0.0,0
1425572,28.95,26.32,3
1297653,46.67,43.33,3
1617039,9.15,0.0,0
1762765,0.77,0.77,0
1259350,28.3,24.53,3
437609,3.33,5.0,0
1420789,43.33,0.0,1
535198,40.48,3.57,1
2068077,0.88,11.5,0
1356584,0.0,0.0,0
476965,15.29,0.0,0
802009,30.12,8.43,1
1180238,0.0,0.0,0
1883681,0.25,0.0,0
1581833,5.0,35.0,2
1262476,3.17,0.0,0
1260932,9.38,46.88,2
1514045,3.08,7.69,0
1315670,0.0,35.71,2
1359195,30.47,22.66,3
1870322,0.88,0.58,0
1577098,29.63,3.7,1
1727760,52.94,29.41,3
1735326,35.29,41.18,3
1181860,0.0,0.0,0
431870,46.15,0.0,1
1846135,60.71,0.0,1
450359,0.0,0.4,0
2103118,2.78,19.44,2
628540,21.54,5.38,1
2137564,10.56,0.0,0
1584412,6.67,46.67,2
1456409,0.93,0.93,0
1036477,11.33,3.33,0
611794,12.22,0.0,0
1839524,3.33,0.0,0
1934709,0.7,8.45,0
1723576,26.92,15.38,1
500120,7.5,0.0,0
2046097,3.57,28.57,2
1202797,0.0,0.0,0
1156578,2.42,8.87,0
1732832,2.35,18.82,2
1642737,50.0,30.95,3
485093,40.62,14.06,1
451002,1.18,1.76,0
1191793,2.35,0.0,0
1468196,0.0,32.14,2
1531200,56.1,0.0,1
1423441,6.19,0.0,0
424341,36.0,16.0,1
2010060,30.0,33.33,3
1921956,0.77,0.0,0
1864628,0.0,28.57,2
1217539,10.61,48.48,2
1165548,0.0,5.36,0
1369687,8.06,0.0,0
1744343,43.75,34.38,3
349686,10.71,3.57,0
951351,5.26,0.0,0
2063745,19.23,8.97,1
1742265,28.57,7.14,1
1734717,11.63,8.14,0
2204917,10.0,0.0,0
1173934,4.08,2.04,0
2142127,36.67,23.33,3
2119920,5.71,10.71,0
1747496,7.14,21.43,2
470047,3.57,4.46,0
1739983,3.57,39.29,2
2056012,3.54,0.0,0
1508731,1.79,1.79,0
2071650,10.33,0.0,0
1861414,0.0,0.0,0
1087425,39.53,23.26,3
1908176,6.0,10.0,0
1562115,6.25,0.0,0
726950,2.03,0.0,0
561604,0.0,0.0,0
1780365,0.0,15.56,0
2074229,21.09,0.0,1
1691130,44.44,0.0,1
1709010,1.18,0.0,0
1161140,0.0,16.67,0
1711909,0.0,30.95,2
520106,11.89,2.64,0
1416326,0.0,0.0,0
1719039,48.57,0.0,1
1157004,3.53,5.29,0
595316,50.0,6.82,1
511537,1.43,2.5,0
1828962,21.05,12.28,1
715180,3.57,1.79,0
1942828,0.8,2.8,0
1174429,0.0,21.43,2
1108471,16.67,0.0,0
1281001,4.8,0.4,0
1592084,0.0,0.0,0
1908214,27.5,17.5,1
1523058,47.5,0.0,1
1360880,6.67,0.0,0
1274815,21.43,17.86,1
1507128,2.86,22.86,2
1776676,26.03,17.81,1
1784439,6.67,46.67,2
1354293,51.11,31.11,3
1830436,38.89,0.0,1
571456,0.2,0.0,0
1714903,3.57,28.57,2
1501467,0.0,0.0,0
1716625,3.33,26.67,2
1717040,1.67,0.0,0
556283,5.0,1.04,0
378305,4.65,2.33,0
1396536,3.77,3.77,0
421963,6.67,0.0,0
2065414,1.67,0.0,0
1670976,8.57,5.71,0
1669542,3.57,1.79,0
1969575,34.48,3.45,1
569869,36.67,3.33,1
1133914,2.11,1.05,0
517297,0.0,0.0,0
960837,0.0,14.29,0
1780087,0.77,0.38,0
1851767,1.3,9.09,0
1248052,2.44,6.1,0
1495541,11.76,5.88,0
2083381,5.26,23.68,2
1487429,2.61,0.0,0
1766817,45.0,0.0,1
562637,3.33,30.0,2
1501268,1.05,9.47,0
702048,3.57,17.86,2
2074375,1.72,24.14,2
524441,7.14,17.86,2
1167999,0.0,0.89,0
519836,7.49,0.0,0
1917101,0.0,35.71,2
729402,2.67,9.33,0
2130563,8.5,0.0,0
1808689,16.98,13.21,0
658300,1.27,2.53,0
1405058,0.0,2.22,0
1032845,3.12,15.62,0
1949681,0.0,0.0,0
1566267,26.47,11.76,1
2070482,9.71,5.83,0
1403437,2.33,13.95,0
396646,12.5,6.25,0
1541213,3.57,8.93,0
1197535,1.54,0.0,0
1575613,0.0,20.55,2
1844830,0.0,0.0,0
